t,plates,parcels,cont_frac,mean_v,max_v,subducted,created,accreted,absorbed,cont_lost,cont_grown,rifts,merges,initiations,active_rifts,sea_level,backarcs,arc_plates,weld_static,weld_locked,retired,dissolved,deposited,sediment,stress_p50,stress_p95,stress_max
942,9,566147,0.2731,30.56,179.72,1339,1428,1,18,0,19,0,0,0,0,7.6,0,1,0,0,0,0,14,0.1047,0.00,0.00,0.00
942.25,9,566198,0.2731,30.92,179.78,1249,1316,5,16,0,18,0,0,0,0,7.6,0,1,0,0,0,0,14,0.1061,13.55,67.78,468.14
942.5,9,566252,0.2731,30.34,178.26,1305,1374,20,15,0,10,0,0,0,0,7.6,0,1,0,0,0,0,8,0.1092,0.00,0.00,0.00
942.75,9,566312,0.2730,30.99,177.09,1293,1365,1,12,1,8,0,0,0,0,7.6,0,1,0,0,0,0,5,0.1131,0.00,0.00,0.00
943,9,566288,0.2730,30.15,176.31,1382,1385,4,27,1,13,0,0,0,0,7.6,0,1,0,0,0,0,11,0.1153,0.00,0.00,0.00
943.25,9,566324,0.2730,30.91,175.81,1279,1329,4,14,0,18,0,0,0,0,7.6,0,1,0,0,0,0,14,0.1167,0.00,0.00,0.00
943.5,9,566370,0.2730,29.76,175.26,1284,1350,4,20,0,20,0,0,0,0,7.6,0,1,0,0,0,0,16,0.1174,0.00,0.00,0.00
943.75,9,566356,0.2730,30.93,174.62,1333,1338,5,19,0,16,0,0,0,0,7.6,0,1,0,0,0,0,12,0.1193,0.00,0.00,0.00
944,9,566484,0.2729,29.51,173.97,1252,1396,9,16,0,10,0,0,0,0,7.6,0,1,0,0,0,0,7,0.1226,0.00,0.00,0.00
944.25,9,566395,0.2729,30.97,173.07,1299,1238,6,28,0,14,0,0,0,1,7.6,0,1,0,0,0,0,9,0.1254,9.59,58.80,582.64
944.5,9,566495,0.2729,29.78,172.60,1238,1348,6,10,0,12,0,0,0,1,7.6,0,1,0,0,0,0,6,0.1291,0.00,0.00,0.00
944.75,9,566533,0.2728,30.84,173.41,1226,1279,4,15,0,13,0,0,0,1,7.6,0,1,0,0,0,0,10,0.1315,0.00,0.00,0.00
945,9,566534,0.2728,30.30,174.74,1262,1281,2,18,1,12,0,0,0,1,7.6,0,1,0,0,0,0,9,0.1343,0.00,0.00,0.00
945.25,9,566585,0.2728,30.75,175.80,1221,1284,6,12,2,13,0,0,0,1,7.6,0,1,0,0,0,0,11,0.1365,0.00,0.00,0.00
945.5,10,566592,0.2728,29.83,176.60,1253,1283,6,23,1,21,0,0,0,1,7.6,1,2,0,0,0,0,19,0.1363,0.00,0.00,0.00
